foundation_ein,foundation_name,foundation_state,match_score,match_probability,match_rank,same_state
010575520,MERCK PATIENT ASSISTANCE PROGRAM INC,NJ,100.0,1.0,1,False
061600601,THE ZOOM FOUNDATION,CT,100.0,1.0,2,True
061695275,CRAIG H NEILSEN FOUNDATION,CA,100.0,1.0,3,False
132878224,METLIFE FOUNDATION,NY,100.0,1.0,4,False
133091620,Bat Hanadiv Foundation No 3,NY,100.0,1.0,5,False
136099176,The UPS Foundation Inc,GA,100.0,1.0,6,False
161448017,M&T Charitable Foundation,NY,100.0,1.0,7,False
200031992,GlaxoSmithKline Patient Access,PA,100.0,1.0,8,False
200721133,THE BANK OF AMERICA CHARITABLE,NC,100.0,1.0,9,False
223622487,BRISTOL-MYERS SQUIBB PATIENT ASSISTANCE,NJ,100.0,1.0,10,False
223769097,NSN Foundation Inc,NJ,100.0,1.0,11,False
236205505,J E BARBEY 8 FBO TENACRE FDN,PA,100.0,1.0,12,False
237225395,BURROUGHS WELLCOME FUND,NC,100.0,1.0,13,False
251202255,PNC FOUNDATION,PA,100.0,1.0,14,False
251823874,WYSS FOUNDATION,DC,100.0,1.0,15,False
261215559,ABBVIE PATIENT ASSISTANCE FOUNDATION,IL,100.0,1.0,16,False
262502555,NOVARTIS PATIENT ASSISTANCE,NJ,100.0,1.0,17,False
264377643,Overdeck Family Foundation Inc,NY,100.0,1.0,18,False
311520982,JOHNSON & JOHNSON PATIENT ASSISTANCE,NJ,100.0,1.0,19,False
311810072,Boehringer Ingelheim Cares Foundation Inc,CT,100.0,1.0,20,True
364193183,S&G FOUNDATION INC,NY,100.0,1.0,21,False
366030614,WK Kellogg Foundation Trust - No 5315,MI,100.0,1.0,22,False
366192971,THE GRAINGER FOUNDATION INC,IL,100.0,1.0,23,False
376022314,Caterpillar Foundation,IL,100.0,1.0,24,False
411367441,Wells Fargo Foundation,MN,100.0,1.0,25,False
446006291,HALL FAMILY FOUNDATION,MO,100.0,1.0,26,False
460500266,Genentech Patient Foundation,CA,100.0,1.0,27,False
510390132,The Comcast NBCUniversal Foundation,PA,100.0,1.0,28,False
521690493,VOLKSWAGENSTIFTUNG,UT,100.0,1.0,29,False
526068678,J Willard and Alice S Marriott Foundation,MD,100.0,1.0,30,False
596194119,PUBLIX SUPER MARKETS CHARITIES INC,FL,100.0,1.0,31,False
731312965,Charles and Lynn Schusterman Family Foundation,OK,100.0,1.0,32,False
742316617,THE ANSCHUTZ FOUNDATION,CO,100.0,1.0,33,False
756000331,Amon G Carter Foundation,TX,100.0,1.0,34,False
814571545,OTSUKA PATIENT ASSISTANCE FOUNDATION INC,NJ,100.0,1.0,35,False
830935284,BAKAR BIOENGINUITY HUB,CA,100.0,1.0,36,False
921373884,ANI RARE DISEASE PATIENT ASSISTANCE PROGRAM,MN,100.0,1.0,37,False
852632343,PEOPLE TO PEOPLE AID CORP,WY,100.0,1.0,38,False
900918808,Bayer US Patient Assistance Foundation,NJ,100.0,1.0,39,False
911663695,BILL & MELINDA GATES FOUNDATION TRUST,WA,100.0,1.0,40,False
912073258,BEZOS FAMILY FOUNDATION,WA,100.0,1.0,41,False
980543202,ESMEE FAIRBAIRN FOUNDATION,,100.0,1.0,42,False
136192029,WILLIAM R KENAN JR CHARITABLE TRUST XXXXX2004,IL,100.0,0.9999999999999998,43,False
411359579,US BANK FOUNDATION,WI,100.0,0.9999999999999998,44,False
371904998,WILLIAM N PENNINGTON FOUNDATION,NV,100.0,0.9999999999999991,45,False
226062811,JOHNSON & JOHNSON FOUNDATION,NJ,100.0,0.9999999999999984,46,False
592128429,TED ARISON FAMILY FOUNDATION USA INC,FL,100.0,0.9999999999999971,47,False
770252898,THE AMGEN FOUNDATION INC,CA,100.0,0.9999999999999969,48,False
366058062,PRITZKER FOUNDATION,IL,100.0,0.9999999999999958,49,False
133073031,MONA BISMARCK AMERICAN CENTER FOR ART,NY,100.0,0.9999999999999925,50,False
810842855,Art Bridges Inc,TX,100.0,0.999999999999984,51,False
